90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	41	43	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90
90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	41	43	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90
90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	41	43	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90
90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	41	43	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90
90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	41	43	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90
90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	41	43	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90
70	70	70	70	70	70	70	70	70	70	70	70	70	70	90	90	90	90	90	90	90	90	90	90	90	41	43	90	90	90	90	90	90	90	90	90	90	90	90	90	70	70	70	70	70	70	70	70	70	70	70	70	70	70
90	90	90	90	90	90	90	90	90	90	90	90	45	90	90	90	90	90	90	90	90	90	90	90	90	41	43	90	90	90	90	90	90	90	90	90	90	90	90	90	90	45	90	90	90	90	90	90	90	90	90	90	90	90
90	90	90	90	90	90	90	90	90	90	90	90	44	90	90	90	90	90	90	90	90	90	90	90	90	41	43	90	90	90	90	90	90	90	90	90	90	90	90	90	90	44	90	90	90	90	90	90	90	90	90	90	90	90
90	90	90	90	90	90	90	90	90	90	90	90	44	90	90	90	90	90	90	90	90	90	90	90	90	41	43	90	90	90	90	90	90	90	90	90	90	90	90	90	90	44	90	90	90	90	90	90	90	90	90	90	90	90
90	90	90	90	90	90	90	90	90	90	90	90	44	90	90	90	90	90	90	90	90	90	90	90	90	41	43	90	90	90	90	90	90	90	90	90	90	90	90	90	90	44	90	90	90	90	90	90	90	90	90	90	90	90
90	90	90	90	90	90	90	90	90	90	90	90	46	90	90	90	90	90	90	90	90	90	90	90	90	41	43	90	90	90	90	90	90	90	90	90	90	90	90	90	90	46	90	90	90	90	90	90	90	90	90	90	90	90
90	90	90	90	90	90	90	90	90	90	90	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	90	90	90	90	90	90	90	90	90	90	90
90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	45	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	45	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90
90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	44	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	44	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90
