19	19	19	19	19	19	19	19	19	19	19	19	19	43	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	41	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19
19	19	19	19	19	19	19	19	19	19	19	19	19	43	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	41	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19
19	19	19	19	19	19	19	19	19	19	19	19	19	43	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	41	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19
19	19	19	19	19	19	19	19	19	19	19	19	19	43	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	41	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19
19	19	19	19	19	19	19	19	19	19	19	19	19	43	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	41	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19
19	19	19	19	19	19	19	19	19	19	19	19	19	43	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	41	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19
19	19	19	19	19	19	19	19	19	19	19	19	19	43	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	41	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19
19	19	19	19	19	19	19	19	19	19	19	19	19	43	63	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	41	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19
19	19	19	19	19	19	19	19	19	19	19	19	19	43	88	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	41	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19
19	19	19	19	19	19	19	19	19	19	19	19	19	43	89	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	41	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19
19	19	19	19	19	19	19	19	19	19	19	19	19	43	72	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	41	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19
19	19	19	19	19	19	19	19	19	19	19	19	19	18	12	12	12	12	12	12	12	12	16	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	41	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19
19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	18	16	90	90	90	90	90	90	90	90	90	90	90	90	90	90	41	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19
19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	18	16	90	90	90	90	90	90	90	90	90	90	90	90	90	41	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19
19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	18	16	90	90	90	90	90	90	90	90	90	90	90	90	41	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19
19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	18	16	90	90	90	90	90	90	90	90	90	90	90	41	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19
19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	18	12	12	12	12	12	12	12	12	12	12	12	13	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19
19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19
19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19
19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19
